Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
6	6	2	dev=local(2)	InData	306.317	308.703	306	308.391
6	6	2	dev=local(2)	OutData	0	0	0	0
6	6	2	dev=local(2)	DropData	0	0	0	0
6	6	2	dev=local(2)	InInterestPriority0	0	0	0	0
6	6	2	dev=local(2)	OutInterestPriority0	0	0	0	0
6	6	2	dev=local(2)	DropInterestPriority0	0	0	0	0
6	6	2	dev=local(2)	InInterestPriority1	0	0	0	0
6	6	2	dev=local(2)	OutInterestPriority1	0	0	0	0
6	6	2	dev=local(2)	DropInterestPriority1	0	0	0	0
6	6	2	dev=local(2)	InInterestPriority2	0	0	0	0
6	6	2	dev=local(2)	OutInterestPriority2	306.317	7.77097	306	7.76953
6	6	2	dev=local(2)	DropInterestPriority2	0	0	0	0
6	6	2	dev=local(2)	InInterestPriority3	0	0	0	0
6	6	2	dev=local(2)	OutInterestPriority3	0	0	0	0
6	6	2	dev=local(2)	DropInterestPriority3	0	0	0	0
6	6	-1	all	SatisfiedInterests	612.64	0	612	0
6	6	-1	all	TimedOutInterests	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InInterests	612.155	15.5421	612	15.5391
6	7	0	dev[7]=net(0,7-9)	OutInterests	615.736	15.6333	616	15.6406
6	7	0	dev[7]=net(0,7-9)	DropInterests	0.002816	6.875e-05	0	0
6	7	0	dev[7]=net(0,7-9)	InNacks	0.002816	6.875e-05	0	0
6	7	0	dev[7]=net(0,7-9)	OutNacks	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	DropNacks	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InData	612.799	617.586	613	617.789
6	7	0	dev[7]=net(0,7-9)	OutData	612.155	616.937	612	616.781
6	7	0	dev[7]=net(0,7-9)	DropData	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InInterestPriority0	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	OutInterestPriority0	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	DropInterestPriority0	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InInterestPriority1	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	OutInterestPriority1	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	DropInterestPriority1	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InInterestPriority2	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	OutInterestPriority2	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	DropInterestPriority2	0	0	0	0
6	7	0	dev[7]=net(0,7-9)	InInterestPriority3	612.155	15.5421	612	15.5391
6	7	0	dev[7]=net(0,7-9)	OutInterestPriority3	615.736	15.6333	616	15.6406
6	7	0	dev[7]=net(0,7-9)	DropInterestPriority3	0.002816	6.875e-05	0	0
6	7	1	dev=local(1)	InInterests	615.736	15.6333	616	15.6406
6	7	1	dev=local(1)	OutInterests	0	0	0	0
6	7	1	dev=local(1)	DropInterests	0	0	0	0
6	7	1	dev=local(1)	InNacks	0	0	0	0
6	7	1	dev=local(1)	OutNacks	0.002816	6.875e-05	0	0
6	7	1	dev=local(1)	DropNacks	0	0	0	0
6	7	1	dev=local(1)	InData	0	0	0	0
6	7	1	dev=local(1)	OutData	612.799	617.586	613	617.789
6	7	1	dev=local(1)	DropData	0	0	0	0
6	7	1	dev=local(1)	InInterestPriority0	0	0	0	0
6	7	1	dev=local(1)	OutInterestPriority0	0	0	0	0
6	7	1	dev=local(1)	DropInterestPriority0	0	0	0	0
6	7	1	dev=local(1)	InInterestPriority1	0	0	0	0
6	7	1	dev=local(1)	OutInterestPriority1	0	0	0	0
6	7	1	dev=local(1)	DropInterestPriority1	0	0	0	0
6	7	1	dev=local(1)	InInterestPriority2	0	0	0	0
6	7	1	dev=local(1)	OutInterestPriority2	0	0	0	0
6	7	1	dev=local(1)	DropInterestPriority2	0	0	0	0
6	7	1	dev=local(1)	InInterestPriority3	615.736	15.6333	616	15.6406
6	7	1	dev=local(1)	OutInterestPriority3	0	0	0	0
6	7	1	dev=local(1)	DropInterestPriority3	0	0	0	0
6	7	2	dev=local(2)	InInterests	0	0	0	0
6	7	2	dev=local(2)	OutInterests	612.155	15.5421	612	15.5391
6	7	2	dev=local(2)	DropInterests	0	0	0	0
6	7	2	dev=local(2)	InNacks	0	0	0	0
6	7	2	dev=local(2)	OutNacks	0	0	0	0
6	7	2	dev=local(2)	DropNacks	0	0	0	0
6	7	2	dev=local(2)	InData	612.155	616.937	612	616.781
6	7	2	dev=local(2)	OutData	0	0	0	0
6	7	2	dev=local(2)	DropData	0	0	0	0
6	7	2	dev=local(2)	InInterestPriority0	0	0	0	0
6	7	2	dev=local(2)	OutInterestPriority0	0	0	0	0
6	7	2	dev=local(2)	DropInterestPriority0	0	0	0	0
6	7	2	dev=local(2)	InInterestPriority1	0	0	0	0
6	7	2	dev=local(2)	OutInterestPriority1	0	0	0	0
6	7	2	dev=local(2)	DropInterestPriority1	0	0	0	0
6	7	2	dev=local(2)	InInterestPriority2	0	0	0	0
6	7	2	dev=local(2)	OutInterestPriority2	0	0	0	0
6	7	2	dev=local(2)	DropInterestPriority2	0	0	0	0
6	7	2	dev=local(2)	InInterestPriority3	0	0	0	0
6	7	2	dev=local(2)	OutInterestPriority3	612.155	15.5421	612	15.5391
6	7	2	dev=local(2)	DropInterestPriority3	0	0	0	0
6	7	-1	all	SatisfiedInterests	1224.95	0	1225	0
6	7	-1	all	TimedOutInterests	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	InInterests	126.214	3.08137	151	3.68652
6	8	0	dev[8]=net(0,0-8)	OutInterests	79.796	1.9481	80	1.95312
6	8	0	dev[8]=net(0,0-8)	DropInterests	0.064	0.0015625	0	0
6	8	0	dev[8]=net(0,0-8)	InNacks	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	OutNacks	0.064	0.0015625	0	0
6	8	0	dev[8]=net(0,0-8)	DropNacks	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	InData	79.9544	80.501	80	80.5469
6	8	0	dev[8]=net(0,0-8)	OutData	3.0592	3.08007	0	0
6	8	0	dev[8]=net(0,0-8)	DropData	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	InInterestPriority0	126.214	3.08137	151	3.68652
6	8	0	dev[8]=net(0,0-8)	OutInterestPriority0	79.796	1.9481	80	1.95312
6	8	0	dev[8]=net(0,0-8)	DropInterestPriority0	0.064	0.0015625	0	0
6	8	0	dev[8]=net(0,0-8)	InInterestPriority1	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	OutInterestPriority1	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	DropInterestPriority1	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	InInterestPriority2	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	OutInterestPriority2	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	DropInterestPriority2	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	InInterestPriority3	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	OutInterestPriority3	0	0	0	0
6	8	0	dev[8]=net(0,0-8)	DropInterestPriority3	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	InInterests	159.451	3.95611	161	4.00977
6	8	1	dev[8]=net(1,1-8)	OutInterests	158.941	3.88036	159	3.88184
6	8	1	dev[8]=net(1,1-8)	DropInterests	0.0256	0.000625	0	0
6	8	1	dev[8]=net(1,1-8)	InNacks	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	OutNacks	0.0256	0.000625	0	0
6	8	1	dev[8]=net(1,1-8)	DropNacks	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	InData	158.967	160.053	159	160.087
6	8	1	dev[8]=net(1,1-8)	OutData	158.94	160.027	159	160.087
6	8	1	dev[8]=net(1,1-8)	DropData	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	InInterestPriority0	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	OutInterestPriority0	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	DropInterestPriority0	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	InInterestPriority1	159.451	3.95611	161	4.00977
6	8	1	dev[8]=net(1,1-8)	OutInterestPriority1	158.941	3.88036	159	3.88184
6	8	1	dev[8]=net(1,1-8)	DropInterestPriority1	0.0256	0.000625	0	0
6	8	1	dev[8]=net(1,1-8)	InInterestPriority2	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	OutInterestPriority2	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	DropInterestPriority2	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	InInterestPriority3	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	OutInterestPriority3	0	0	0	0
6	8	1	dev[8]=net(1,1-8)	DropInterestPriority3	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	InInterests	308.141	7.82155	308	7.82031
6	8	2	dev[8]=net(2,2-8)	OutInterests	306.166	7.76722	306	7.76953
6	8	2	dev[8]=net(2,2-8)	DropInterests	0.0064	0.00015625	0	0
6	8	2	dev[8]=net(2,2-8)	InNacks	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	OutNacks	0.0064	0.00015625	0	0
6	8	2	dev[8]=net(2,2-8)	DropNacks	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	InData	308.584	310.989	309	311.414
6	8	2	dev[8]=net(2,2-8)	OutData	306.991	309.382	307	309.398
6	8	2	dev[8]=net(2,2-8)	DropData	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	InInterestPriority0	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	OutInterestPriority0	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	DropInterestPriority0	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	InInterestPriority1	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	OutInterestPriority1	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	DropInterestPriority1	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	InInterestPriority2	308.141	7.82155	308	7.82031
6	8	2	dev[8]=net(2,2-8)	OutInterestPriority2	306.166	7.76722	306	7.76953
6	8	2	dev[8]=net(2,2-8)	DropInterestPriority2	0.0064	0.00015625	0	0
6	8	2	dev[8]=net(2,2-8)	InInterestPriority3	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	OutInterestPriority3	0	0	0	0
6	8	2	dev[8]=net(2,2-8)	DropInterestPriority3	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InInterests	615.087	15.6168	615	15.6152
6	8	3	dev[8]=net(3,3-8)	OutInterests	612.68	15.5555	613	15.5645
6	8	3	dev[8]=net(3,3-8)	DropInterests	0.002816	6.875e-05	0	0
6	8	3	dev[8]=net(3,3-8)	InNacks	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	OutNacks	0.002816	6.875e-05	0	0
6	8	3	dev[8]=net(3,3-8)	DropNacks	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InData	615.888	620.698	617	621.82
6	8	3	dev[8]=net(3,3-8)	OutData	613.471	618.263	614	618.797
6	8	3	dev[8]=net(3,3-8)	DropData	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InInterestPriority0	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	OutInterestPriority0	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	DropInterestPriority0	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InInterestPriority1	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	OutInterestPriority1	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	DropInterestPriority1	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InInterestPriority2	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	OutInterestPriority2	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	DropInterestPriority2	0	0	0	0
6	8	3	dev[8]=net(3,3-8)	InInterestPriority3	615.087	15.6168	615	15.6152
6	8	3	dev[8]=net(3,3-8)	OutInterestPriority3	612.68	15.5555	613	15.5645
6	8	3	dev[8]=net(3,3-8)	DropInterestPriority3	0.002816	6.875e-05	0	0
6	8	4	dev[8]=net(4,8-9)	InInterests	1157.58	29.1512	1158	29.1689
6	8	4	dev[8]=net(4,8-9)	OutInterests	1208.79	30.4735	1235	31.1318
6	8	4	dev[8]=net(4,8-9)	DropInterests	0.098816	0.0024125	0	0
6	8	4	dev[8]=net(4,8-9)	InNacks	0	0	0	0
6	8	4	dev[8]=net(4,8-9)	OutNacks	0	0	0	0
6	8	4	dev[8]=net(4,8-9)	DropNacks	0	0	0	0
6	8	4	dev[8]=net(4,8-9)	InData	1158.56	1167.37	1159	1167.82
6	8	4	dev[8]=net(4,8-9)	OutData	1163.39	1172.24	1165	1173.87
6	8	4	dev[8]=net(4,8-9)	DropData	0	0	0	0
6	8	4	dev[8]=net(4,8-9)	InInterestPriority0	79.796	1.9481	80	1.95312
6	8	4	dev[8]=net(4,8-9)	OutInterestPriority0	126.15	3.07981	151	3.68652
6	8	4	dev[8]=net(4,8-9)	DropInterestPriority0	0.064	0.0015625	0	0
6	8	4	dev[8]=net(4,8-9)	InInterestPriority1	158.941	3.88036	159	3.88184
6	8	4	dev[8]=net(4,8-9)	OutInterestPriority1	159.426	3.95548	161	4.00977
6	8	4	dev[8]=net(4,8-9)	DropInterestPriority1	0.0256	0.000625	0	0
6	8	4	dev[8]=net(4,8-9)	InInterestPriority2	306.166	7.76722	306	7.76953
6	8	4	dev[8]=net(4,8-9)	OutInterestPriority2	308.134	7.8214	308	7.82031
6	8	4	dev[8]=net(4,8-9)	DropInterestPriority2	0.0064	0.00015625	0	0
6	8	4	dev[8]=net(4,8-9)	InInterestPriority3	612.68	15.5555	613	15.5645
6	8	4	dev[8]=net(4,8-9)	OutInterestPriority3	615.084	15.6168	615	15.6152
6	8	4	dev[8]=net(4,8-9)	DropInterestPriority3	0.002816	6.875e-05	0	0
6	8	-1	all	SatisfiedInterests	2245.85	0	2245	0
6	8	-1	all	TimedOutInterests	127.904	0	128	0
6	9	0	dev[9]=net(0,4-9)	InInterests	126.214	3.08137	151	3.68652
6	9	0	dev[9]=net(0,4-9)	OutInterests	79.796	1.9481	80	1.95312
6	9	0	dev[9]=net(0,4-9)	DropInterests	0.064	0.0015625	0	0
6	9	0	dev[9]=net(0,4-9)	InNacks	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	OutNacks	0.064	0.0015625	0	0
6	9	0	dev[9]=net(0,4-9)	DropNacks	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	InData	79.9544	80.501	80	80.5469
6	9	0	dev[9]=net(0,4-9)	OutData	3.0592	3.08007	0	0
6	9	0	dev[9]=net(0,4-9)	DropData	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	InInterestPriority0	126.214	3.08137	151	3.68652
6	9	0	dev[9]=net(0,4-9)	OutInterestPriority0	79.796	1.9481	80	1.95312
6	9	0	dev[9]=net(0,4-9)	DropInterestPriority0	0.064	0.0015625	0	0
6	9	0	dev[9]=net(0,4-9)	InInterestPriority1	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	OutInterestPriority1	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	DropInterestPriority1	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	InInterestPriority2	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	OutInterestPriority2	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	DropInterestPriority2	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	InInterestPriority3	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	OutInterestPriority3	0	0	0	0
6	9	0	dev[9]=net(0,4-9)	DropInterestPriority3	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	InInterests	159.451	3.95611	161	4.00977
6	9	1	dev[9]=net(1,5-9)	OutInterests	158.941	3.88036	159	3.88184
6	9	1	dev[9]=net(1,5-9)	DropInterests	0.0256	0.000625	0	0
6	9	1	dev[9]=net(1,5-9)	InNacks	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	OutNacks	0.0256	0.000625	0	0
6	9	1	dev[9]=net(1,5-9)	DropNacks	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	InData	158.967	160.053	159	160.087
6	9	1	dev[9]=net(1,5-9)	OutData	158.94	160.027	159	160.087
6	9	1	dev[9]=net(1,5-9)	DropData	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	InInterestPriority0	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	OutInterestPriority0	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	DropInterestPriority0	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	InInterestPriority1	159.451	3.95611	161	4.00977
6	9	1	dev[9]=net(1,5-9)	OutInterestPriority1	158.941	3.88036	159	3.88184
6	9	1	dev[9]=net(1,5-9)	DropInterestPriority1	0.0256	0.000625	0	0
6	9	1	dev[9]=net(1,5-9)	InInterestPriority2	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	OutInterestPriority2	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	DropInterestPriority2	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	InInterestPriority3	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	OutInterestPriority3	0	0	0	0
6	9	1	dev[9]=net(1,5-9)	DropInterestPriority3	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	InInterests	308.141	7.82155	308	7.82031
6	9	2	dev[9]=net(2,6-9)	OutInterests	306.166	7.76722	306	7.76953
6	9	2	dev[9]=net(2,6-9)	DropInterests	0.0064	0.00015625	0	0
6	9	2	dev[9]=net(2,6-9)	InNacks	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	OutNacks	0.0064	0.00015625	0	0
6	9	2	dev[9]=net(2,6-9)	DropNacks	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	InData	308.584	310.989	309	311.414
6	9	2	dev[9]=net(2,6-9)	OutData	306.991	309.382	307	309.398
6	9	2	dev[9]=net(2,6-9)	DropData	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	InInterestPriority0	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	OutInterestPriority0	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	DropInterestPriority0	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	InInterestPriority1	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	OutInterestPriority1	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	DropInterestPriority1	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	InInterestPriority2	308.141	7.82155	308	7.82031
6	9	2	dev[9]=net(2,6-9)	OutInterestPriority2	306.166	7.76722	306	7.76953
6	9	2	dev[9]=net(2,6-9)	DropInterestPriority2	0.0064	0.00015625	0	0
6	9	2	dev[9]=net(2,6-9)	InInterestPriority3	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	OutInterestPriority3	0	0	0	0
6	9	2	dev[9]=net(2,6-9)	DropInterestPriority3	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InInterests	615.087	15.6168	615	15.6152
6	9	3	dev[9]=net(3,7-9)	OutInterests	612.68	15.5555	613	15.5645
6	9	3	dev[9]=net(3,7-9)	DropInterests	0.002816	6.875e-05	0	0
6	9	3	dev[9]=net(3,7-9)	InNacks	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	OutNacks	0.002816	6.875e-05	0	0
6	9	3	dev[9]=net(3,7-9)	DropNacks	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InData	615.888	620.698	617	621.82
6	9	3	dev[9]=net(3,7-9)	OutData	613.471	618.263	614	618.797
6	9	3	dev[9]=net(3,7-9)	DropData	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InInterestPriority0	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	OutInterestPriority0	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	DropInterestPriority0	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InInterestPriority1	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	OutInterestPriority1	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	DropInterestPriority1	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InInterestPriority2	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	OutInterestPriority2	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	DropInterestPriority2	0	0	0	0
6	9	3	dev[9]=net(3,7-9)	InInterestPriority3	615.087	15.6168	615	15.6152
6	9	3	dev[9]=net(3,7-9)	OutInterestPriority3	612.68	15.5555	613	15.5645
6	9	3	dev[9]=net(3,7-9)	DropInterestPriority3	0.002816	6.875e-05	0	0
6	9	4	dev[9]=net(4,8-9)	InInterests	1157.58	29.1512	1158	29.1689
6	9	4	dev[9]=net(4,8-9)	OutInterests	1208.79	30.4735	1235	31.1318
6	9	4	dev[9]=net(4,8-9)	DropInterests	0.098816	0.0024125	0	0
6	9	4	dev[9]=net(4,8-9)	InNacks	0	0	0	0
6	9	4	dev[9]=net(4,8-9)	OutNacks	0	0	0	0
6	9	4	dev[9]=net(4,8-9)	DropNacks	0	0	0	0
6	9	4	dev[9]=net(4,8-9)	InData	1158.56	1167.37	1159	1167.82
6	9	4	dev[9]=net(4,8-9)	OutData	1163.39	1172.24	1165	1173.87
6	9	4	dev[9]=net(4,8-9)	DropData	0	0	0	0
6	9	4	dev[9]=net(4,8-9)	InInterestPriority0	79.796	1.9481	80	1.95312
6	9	4	dev[9]=net(4,8-9)	OutInterestPriority0	126.15	3.07981	151	3.68652
6	9	4	dev[9]=net(4,8-9)	DropInterestPriority0	0.064	0.0015625	0	0
6	9	4	dev[9]=net(4,8-9)	InInterestPriority1	158.941	3.88036	159	3.88184
6	9	4	dev[9]=net(4,8-9)	OutInterestPriority1	159.426	3.95548	161	4.00977
6	9	4	dev[9]=net(4,8-9)	DropInterestPriority1	0.0256	0.000625	0	0
6	9	4	dev[9]=net(4,8-9)	InInterestPriority2	306.166	7.76722	306	7.76953
6	9	4	dev[9]=net(4,8-9)	OutInterestPriority2	308.134	7.8214	308	7.82031
6	9	4	dev[9]=net(4,8-9)	DropInterestPriority2	0.0064	0.00015625	0	0
6	9	4	dev[9]=net(4,8-9)	InInterestPriority3	612.68	15.5555	613	15.5645
6	9	4	dev[9]=net(4,8-9)	OutInterestPriority3	615.084	15.6168	615	15.6152
6	9	4	dev[9]=net(4,8-9)	DropInterestPriority3	0.002816	6.875e-05	0	0
6	9	-1	all	SatisfiedInterests	2245.85	0	2245	0
6	9	-1	all	TimedOutInterests	127.904	0	128	0
7	0	0	dev[0]=net(0,0-8)	InInterests	79.8311	1.94899	80	1.95312
7	0	0	dev[0]=net(0,0-8)	OutInterests	26.8326	0.655087	2	0.0488281
7	0	0	dev[0]=net(0,0-8)	DropInterests	0.0128	0.0003125	0	0
7	0	0	dev[0]=net(0,0-8)	InNacks	0.0128	0.0003125	0	0
7	0	0	dev[0]=net(0,0-8)	OutNacks	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	DropNacks	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	InData	0.613069	0.617251	0	0
7	0	0	dev[0]=net(0,0-8)	OutData	79.8311	80.3769	80	80.5469
7	0	0	dev[0]=net(0,0-8)	DropData	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	InInterestPriority0	79.8311	1.94899	80	1.95312
7	0	0	dev[0]=net(0,0-8)	OutInterestPriority0	26.8326	0.655087	2	0.0488281
7	0	0	dev[0]=net(0,0-8)	DropInterestPriority0	0.0128	0.0003125	0	0
7	0	0	dev[0]=net(0,0-8)	InInterestPriority1	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	OutInterestPriority1	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	DropInterestPriority1	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	InInterestPriority2	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	OutInterestPriority2	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	DropInterestPriority2	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	InInterestPriority3	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	OutInterestPriority3	0	0	0	0
7	0	0	dev[0]=net(0,0-8)	DropInterestPriority3	0	0	0	0
7	0	1	dev=local(1)	InInterests	26.8326	0.655087	2	0.0488281
7	0	1	dev=local(1)	OutInterests	0	0	0	0
7	0	1	dev=local(1)	DropInterests	0	0	0	0
7	0	1	dev=local(1)	InNacks	0	0	0	0
7	0	1	dev=local(1)	OutNacks	0.0128	0.0003125	0	0
7	0	1	dev=local(1)	DropNacks	0	0	0	0
7	0	1	dev=local(1)	InData	0	0	0	0
7	0	1	dev=local(1)	OutData	0.600269	0.604363	0	0
7	0	1	dev=local(1)	DropData	0	0	0	0
7	0	1	dev=local(1)	InInterestPriority0	26.8326	0.655087	2	0.0488281
7	0	1	dev=local(1)	OutInterestPriority0	0	0	0	0
7	0	1	dev=local(1)	DropInterestPriority0	0	0	0	0
7	0	1	dev=local(1)	InInterestPriority1	0	0	0	0
7	0	1	dev=local(1)	OutInterestPriority1	0	0	0	0
7	0	1	dev=local(1)	DropInterestPriority1	0	0	0	0
7	0	1	dev=local(1)	InInterestPriority2	0	0	0	0
7	0	1	dev=local(1)	OutInterestPriority2	0	0	0	0
7	0	1	dev=local(1)	DropInterestPriority2	0	0	0	0
7	0	1	dev=local(1)	InInterestPriority3	0	0	0	0
7	0	1	dev=local(1)	OutInterestPriority3	0	0	0	0
7	0	1	dev=local(1)	DropInterestPriority3	0	0	0	0
7	0	2	dev=local(2)	InInterests	0	0	0	0
7	0	2	dev=local(2)	OutInterests	79.8311	1.94899	80	1.95312
7	0	2	dev=local(2)	DropInterests	0	0	0	0
7	0	2	dev=local(2)	InNacks	0	0	0	0
7	0	2	dev=local(2)	OutNacks	0	0	0	0
7	0	2	dev=local(2)	DropNacks	0	0	0	0
7	0	2	dev=local(2)	InData	79.8311	80.3769	80	80.5469
7	0	2	dev=local(2)	OutData	0	0	0	0
7	0	2	dev=local(2)	DropData	0	0	0	0
7	0	2	dev=local(2)	InInterestPriority0	0	0	0	0
7	0	2	dev=local(2)	OutInterestPriority0	79.8311	1.94899	80	1.95312
7	0	2	dev=local(2)	DropInterestPriority0	0	0	0	0
7	0	2	dev=local(2)	InInterestPriority1	0	0	0	0
7	0	2	dev=local(2)	OutInterestPriority1	0	0	0	0
7	0	2	dev=local(2)	DropInterestPriority1	0	0	0	0
7	0	2	dev=local(2)	InInterestPriority2	0	0	0	0
7	0	2	dev=local(2)	OutInterestPriority2	0	0	0	0
7	0	2	dev=local(2)	DropInterestPriority2	0	0	0	0
7	0	2	dev=local(2)	InInterestPriority3	0	0	0	0
7	0	2	dev=local(2)	OutInterestPriority3	0	0	0	0
7	0	2	dev=local(2)	DropInterestPriority3	0	0	0	0
7	0	-1	all	SatisfiedInterests	80.4314	0	80	0
7	0	-1	all	TimedOutInterests	25.3376	0	0	0
7	1	0	dev[1]=net(0,1-8)	InInterests	156.588	3.88936	156	3.8916
7	1	0	dev[1]=net(0,1-8)	OutInterests	157.364	3.97736	157	3.98633
7	1	0	dev[1]=net(0,1-8)	DropInterests	0.00512	0.000125	0	0
7	1	0	dev[1]=net(0,1-8)	InNacks	0.00512	0.000125	0	0
7	1	0	dev[1]=net(0,1-8)	OutNacks	0	0	0	0
7	1	0	dev[1]=net(0,1-8)	DropNacks	0	0	0	0
7	1	0	dev[1]=net(0,1-8)	InData	156.588	157.72	156	157.144
7	1	0	dev[1]=net(0,1-8)	OutData	156.588	157.725	156	157.149
7	1	0	dev[1]=net(0,1-8)	DropData	0	0	0	0
7	1	0	dev[1]=net(0,1-8)	InInterestPriority0	0	0	0	0
